Iteration max_z min_z max_grad min_grad
482 0.000359705 -0.00042294 24.2047 0.440457
483 0.000358396 -0.000432815 24.2047 0.44046
484 0.000356937 -0.000442668 24.2047 0.440463
485 0.000355327 -0.000452483 24.2047 0.440465
486 0.000353565 -0.00046224 24.2047 0.440466
487 0.000351649 -0.000471921 24.2047 0.440467
488 0.000349577 -0.000481504 24.2047 0.440468
489 0.000347349 -0.000490968 24.2047 0.440468
490 0.000344961 -0.00050029 24.2047 0.440467
491 0.000342413 -0.000509445 24.2047 0.440467
492 0.000339703 -0.000518411 24.2047 0.440465
493 0.000338268 -0.00052716 24.2047 0.440464
494 0.000341013 -0.000535667 24.2047 0.440461
495 0.000343728 -0.000543906 24.2047 0.440459
496 0.00034641 -0.000551849 24.2047 0.440456
497 0.000349056 -0.00055947 24.2047 0.440452
498 0.000351662 -0.000566742 24.2047 0.440449
499 0.000354227 -0.000573637 24.2048 0.440445
500 0.000356747 -0.00058013 24.2048 0.44044
501 0.000359218 -0.000586195 24.2048 0.440435
502 0.000361639 -0.000591808 24.2048 0.44043
503 0.000364005 -0.000596945 24.2048 0.440424
504 0.000366314 -0.000601585 24.2048 0.440418
505 0.000368561 -0.000605708 24.2048 0.440412
506 0.000370745 -0.000609295 24.2048 0.440406
507 0.00037286 -0.000612331 24.2048 0.440399
508 0.000374904 -0.000614802 24.2048 0.440391
509 0.000376873 -0.000616697 24.2048 0.440384
510 0.000378764 -0.000618007 24.2048 0.440376
511 0.000380573 -0.000618727 24.2048 0.440368
512 0.000382296 -0.000618855 24.2048 0.44036
513 0.00038393 -0.000618389 24.2048 0.440352
514 0.00038547 -0.000617333 24.2048 0.440343
515 0.000386915 -0.000615693 24.2048 0.440334
516 0.000388259 -0.000613478 24.2048 0.440325
517 0.000389499 -0.000610699 24.2048 0.440315
518 0.000390632 -0.000607369 24.2048 0.440306
519 0.000391655 -0.000603505 24.2048 0.440296
520 0.000392563 -0.000599125 24.2048 0.440286
521 0.000393353 -0.000594251 24.2048 0.440276
522 0.000394023 -0.000588904 24.2048 0.440266
523 0.000394568 -0.000583109 24.2048 0.440256
524 0.000394987 -0.00057689 24.2048 0.440245
525 0.000395275 -0.000570274 24.2048 0.440235
526 0.000395431 -0.000563289 24.2048 0.440224
527 0.000395451 -0.000555963 24.2048 0.440214
528 0.000395334 -0.000548322 24.2048 0.440203
529 0.000395078 -0.000540398 24.2048 0.440192
530 0.000394679 -0.000532217 24.2048 0.440181
531 0.000394137 -0.000523807 24.2048 0.44017
532 0.00039345 -0.000515198 24.2048 0.440159
533 0.000392616 -0.000506416 24.2048 0.440148
534 0.000391636 -0.000497487 24.2048 0.440137
535 0.000390508 -0.000488438 24.2048 0.440127
536 0.000389231 -0.000479294 24.2048 0.440116
537 0.000387806 -0.000470077 24.2048 0.440105
538 0.000386234 -0.000460811 24.2048 0.440094
539 0.000384513 -0.000451518 24.2048 0.440084
540 0.000382646 -0.000442217 24.2048 0.440073
541 0.000380634 -0.000432927 24.2048 0.440062
542 0.000378478 -0.000423668 24.2048 0.440052
543 0.00037618 -0.000414454 24.2048 0.440042
544 0.000373742 -0.000405302 24.2048 0.440032
545 0.000371166 -0.000396225 24.2048 0.440022
546 0.000368497 -0.000387236 24.2048 0.440012
547 0.000368374 -0.000378348 24.2048 0.440003
548 0.000368053 -0.00036957 24.2048 0.439993
549 0.000367534 -0.000360912 24.2048 0.439984
550 0.000366817 -0.000352382 24.2048 0.439975
551 0.000365904 -0.000343988 24.2048 0.439966
552 0.000364797 -0.000335737 24.2048 0.439958
553 0.000363497 -0.000336226 24.2048 0.439949
554 0.000362007 -0.000338534 24.2048 0.439941
555 0.00036033 -0.000340784 24.2047 0.439934
556 0.00035847 -0.000342972 24.2047 0.439926
557 0.00035643 -0.000345096 24.2047 0.439919
558 0.000354215 -0.000347153 24.2047 0.439912
559 0.000351829 -0.000349138 24.2047 0.439906
