Iteration max_z min_z max_grad min_grad
405 0.000588545 -0.00106673 1.05332 0.906894
406 0.000581578 -0.00101857 1.05171 0.90861
407 0.000574588 -0.000968902 1.05039 0.910278
408 0.00056758 -0.000918459 1.05014 0.911901
409 0.000560563 -0.000867903 1.04988 0.91348
410 0.000553547 -0.000817833 1.04961 0.915017
411 0.00054654 -0.000768765 1.04934 0.916515
412 0.000539552 -0.000721132 1.04907 0.917974
413 0.000532594 -0.000675282 1.04879 0.919398
414 0.000525673 -0.000631477 1.04851 0.920786
415 0.000518799 -0.000589903 1.04823 0.922141
416 0.000511978 -0.000550674 1.04794 0.923464
417 0.000505218 -0.000513847 1.04765 0.924756
418 0.000498523 -0.000479427 1.04736 0.926019
419 0.000491899 -0.000447378 1.04707 0.927253
420 0.000485349 -0.000417632 1.04678 0.928459
421 0.000478876 -0.000390096 1.04648 0.929639
422 0.00047248 -0.000364662 1.04619 0.930794
423 0.000466164 -0.000341209 1.04589 0.931924
424 0.000459928 -0.000319612 1.04559 0.933031
425 0.000453771 -0.000299742 1.0453 0.934116
426 0.000447693 -0.000281471 1.045 0.935178
427 0.000441692 -0.000264677 1.0447 0.93622
428 0.000435768 -0.000249239 1.04441 0.937241
429 0.000429919 -0.000235046 1.04411 0.938243
430 0.000424143 -0.00022199 1.04382 0.939226
431 0.000418438 -0.000209973 1.04353 0.940191
432 0.000412804 -0.000198904 1.04323 0.941138
433 0.000407237 -0.000188698 1.04294 0.942068
434 0.000401736 -0.000179278 1.04265 0.942982
435 0.000396299 -0.000170572 1.04237 0.943881
436 0.000390925 -0.000162518 1.04208 0.944764
437 0.000385612 -0.000155055 1.0418 0.945632
438 0.000380358 -0.000148131 1.04151 0.946485
439 0.000375163 -0.000141699 1.04123 0.947325
440 0.000370023 -0.000135713 1.04095 0.948151
441 0.000364939 -0.000130137 1.04068 0.948964
442 0.000359909 -0.000124932 1.0404 0.949764
443 0.000354932 -0.000120069 1.04013 0.950551
444 0.000350007 -0.000115517 1.03985 0.951326
445 0.000345132 -0.000111251 1.03958 0.95209
446 0.000340307 -0.000107246 1.03932 0.952842
447 0.000335531 -0.000103482 1.03905 0.953582
448 0.000330804 -9.99398e-05 1.03879 0.954312
449 0.000326123 -9.66009e-05 1.03853 0.95503
450 0.00032149 -9.34499e-05 1.03827 0.955738
451 0.000316903 -9.04724e-05 1.03801 0.956436
452 0.000312361 -8.8997e-05 1.03775 0.957123
453 0.000307865 -8.9485e-05 1.0375 0.957801
454 0.000303413 -8.99126e-05 1.03725 0.958469
455 0.000299006 -9.02827e-05 1.037 0.959127
456 0.000294642 -9.0598e-05 1.03675 0.959776
457 0.000290322 -9.0861e-05 1.03651 0.960415
458 0.000286044 -9.10743e-05 1.03626 0.961045
459 0.00028181 -9.124e-05 1.03602 0.961667
460 0.000277618 -9.13605e-05 1.03578 0.962279
461 0.000273468 -9.14379e-05 1.03555 0.962883
462 0.000269361 -9.14743e-05 1.03531 0.963478
463 0.000265295 -9.14715e-05 1.03508 0.964065
464 0.000261271 -9.14314e-05 1.03485 0.964643
465 0.000257288 -9.13559e-05 1.03462 0.965213
466 0.000253346 -9.12467e-05 1.03439 0.965775
467 0.000249446 -9.11053e-05 1.03417 0.966329
468 0.000245587 -9.09334e-05 1.03401 0.966875
469 0.000241769 -9.07324e-05 1.03387 0.967413
470 0.000237991 -9.05038e-05 1.03374 0.967944
471 0.000234254 -9.02489e-05 1.0336 0.96832
472 0.000230558 -8.99692e-05 1.03347 0.968467
473 0.000226902 -8.96658e-05 1.03333 0.968613
474 0.000223287 -8.93399e-05 1.0332 0.968759
475 0.000219712 -8.89928e-05 1.03306 0.968904
476 0.000216178 -8.86255e-05 1.03293 0.969048
477 0.000212683 -8.8239e-05 1.03279 0.969192
478 0.000209229 -8.78346e-05 1.03266 0.969334
479 0.000205815 -8.7413e-05 1.03253 0.969476
480 0.000202441 -8.69752e-05 1.0324 0.969617
481 0.000199214 -8.65222e-05 1.03226 0.969758
482 0.000197853 -8.60549e-05 1.03213 0.969897
